id,date,store_id,product_id,product_name,gmv,unit_sold,commission,roi
6141,2026-02-24,FR02RS001,24677271868,[SPECIAL] freemir Pisau Baja Isi 3 Pcs Anti Lengket Anti Karat Tebal,84412.0,1,6752.96,12.5
6142,2026-02-24,FR02RS001,8476003290,freemir Piring Makan Wheat Straw Lunch Breakfast Plate Warna Warni Set 4 Pcs,79900.0,1,1598.0,50.0
6143,2026-02-24,FR02RS001,51204507578,[HAMPERS] freemir Kartu Ucapan atau Tas Belanja Canvas Hadiah Ramadhan Ulang Tahun Pernikahan,0.0,1,0.0,0.0
6144,2026-02-24,FR02RS001,29667000538,[GIFT] Special Free gift,0.0,2,0.0,0.0
6145,2026-02-25,FR02RS001,20290455478,[HOT] freemir Original MPASI Panci Susu 16 Cm Anti Lengket Tutup Kaca panci set lengkap food grade,22771122.0,151,1386333.26,16.425431501225038
6146,2026-02-25,FR02RS001,23184256905,[SPECIAL] freemir Original Panci Kukus Anti Lengket 24 Cm Granit Wajan Penggorengan Multifungsi SNI,19792531.0,144,1765188.06,11.212703874736157
6147,2026-02-25,FR02RS001,29161554659,[SPECIAL] freemir Wajan Kuping 30 CM Jumbo Tutup Kaca Anti Lengket Granit Coating - Beige/Black,13372989.0,70,1272875.38,10.50612590212877
6148,2026-02-25,FR02RS001,27463627519,[HOT] freemir Wajan Panci Set Orkay Granite Komplit Anti Lengket Serbaguna Mpasi Approved Bergaransi,7553457.0,8,150208.74,50.28640144375088
6149,2026-02-25,FR02RS001,18778987712,[HOT] freemir Original Wajan Penggorengan 18/20/24cm Anti Lengket Gagang Kayu Frying Pan Serbaguna SNI,6148083.0,64,260288.58,23.62025640925161
6150,2026-02-25,FR02RS001,28056064007,[SPECIAL] freemir original Panci Susu Gemoy Granite 16 Cm Sauce Pan Anti Lengket Anti Tumpah MPASI,4892907.0,40,379235.44,12.902029936864551
6151,2026-02-25,FR02RS001,23166300088,[HOT] freemir original Wajan Panci Presto 24cm/30cm Serbaguna Anti Lengket Tutup Kaca Micropressure,4431595.0,21,144313.92,30.708021790274977
6152,2026-02-25,FR02RS001,24330298524,[SPECIAL] freemir Original Wajan Panci Granite Coating 24 cm Micropressure 3L Anti Lengket Tebal SNI,3580517.0,22,358051.7,10.0
6153,2026-02-25,FR02RS001,42960634267,[SPECIAL] Original freemir Wajan Sauce Pan 24cm Granite Corong Ganda Masak Anti Lengket Gagang Kayu Bisa MPASI,3030323.0,29,247474.14,12.245008710809136
6154,2026-02-25,FR02RS001,41828183669,[Kak Lila Exclusive] freemir Original Panci Kopi 12cm Granit Coating Gelas Kopi Anti Lengket 1.2L SNI,2858092.0,31,274884.28,10.397437059696538
6155,2026-02-25,FR02RS001,18605861138,[HOT] Free bonus freemir Original Wajan Panci Honeycomb 24/32cm Stainless 316 Tutup Kaca Anti Lengket Serbaguna,2576469.0,6,103058.76,25.0
6156,2026-02-25,FR02RS001,23258176135,[HOT] Free Gift freemir Original Wajan Panci Set 10pcs Granite 26/20/20/16Cm Anti Lengket Tutup Kaca,2282974.0,4,57276.48,39.85883909067037
6157,2026-02-25,FR02RS001,28404842576,freemir original Panci 20 Susu cm Anti Lengket Granite Coating Untuk Kompor Api Menyala,2196591.0,23,135686.02,16.188779065079807
6158,2026-02-25,FR02RS001,26612325646,[NEW 2026] Original freemir Kompor Listrik Keramik Mini Induksi Infrared Electric Cooker Serbaguna,1641130.0,10,71282.94,23.022759723434525
6159,2026-02-25,FR02RS001,26229745223,[SPECIAL] freemir Original Stainless 316 Honeycomb Wok Pan 24cm/32cm Tutup Kaca Anti Lengket Premium,1435384.0,2,117031.18,12.264970753947795
6160,2026-02-25,FR02RS001,26984119995,[SPECIAL] freemir Original Panci Kopi Rebus Minimalis 12cm 1.2L Granit Anti Lengket Handle Tahan Panas,1425782.0,14,69484.34,20.519472445158147
6161,2026-02-25,FR02RS001,42970720310,[HOT] freemir Original Wajan Stainless 304 20cm Desain Gagang Tunggal Silicon Anti Panas - API Series,1421447.0,14,142144.7,10.0
6162,2026-02-25,FR02RS001,26565033748,[SPECIAL] freemir original 2in1 Wajan Panci Kuping 24 Cm Anti Lengket + Kukusan Stainless Steel,1413492.0,7,57106.16,24.752005738084996
6163,2026-02-25,FR02RS001,25720059895,[HOT] Free Gift freemir Original Wokpan 24Cm Panci Anti Lengket Serbaguna Tutup Kaca Gagang Kayu SNI,1299237.0,9,60353.22,21.527219260215112
6164,2026-02-25,FR02RS001,25669769158,[SPECIAL] freemir Wajan Panci 20 CM + Kukusan Anti Lengket Tutup Kaca Non Stick Pan Beige Black,1210220.0,7,97199.64,12.45086915959771
6165,2026-02-25,FR02RS001,28358066387,[HOT] Original freemir Wajan Kuping Jumbo Granit 30cm Tutup Kaca Elegan Anti Lengket Serbaguna,1106413.0,5,26312.8,42.048470706272234
6166,2026-02-25,FR02RS001,26310573921,[SPECIAL] freemir Original Bundle Set 24 Cm Wajan Kuping + frypan Anti Lengket Sharing Tutup Kaca,1096788.0,4,43814.72,25.032409199465384
6167,2026-02-25,FR02RS001,22342844178,[SPECIAL] freemir Panci Gemoy Stainless 304 16cm 24cm Anti Tumpah Gagang Kayu Anti Panas + Tutup Kaca,1052696.0,7,57805.66,18.21095027718739
6168,2026-02-25,FR02RS001,25230294148,[SPECIAL] freemir Wajan Panci Set 4Pcs 26/20/20/16 Cm Anti Lengket Lapisan Granit,1018279.0,2,91615.16,11.114743455122493
6169,2026-02-25,FR02RS001,25920063943,"[SPECIAL] freemir original Wajan Panci 24 Cm  Anti Lengket, Lapisan Granit + Tutup Kaca",992118.0,7,36779.16,26.97500432310036
6170,2026-02-25,FR02RS001,25869767998,[HOT] Freemir Wajan Frying Pan Granite Penggorengan Anti Lengket Serbaguna Gagang Kayu Tahan Panas,970220.0,12,41511.2,23.37248742508046
6171,2026-02-25,FR02RS001,24316785468,freemir Wajan Semi Presto 24cm Anti Lengket 2in1 Gagang Ganda Granit Coating Kapasitas Besar 3L,962897.0,8,44280.9,21.745199397482885
6172,2026-02-25,FR02RS001,22330873429,freemir original Panci Kukus 3 Susun Tingkat Dandang Stainless Steel 26cm Steamer Pot + Tutup Kaca,910817.0,6,47852.1,19.034002687447366
6173,2026-02-25,FR02RS001,49955640788,[NEW 2026] freemir original Wajan Panci Stainless SUS 316 24cm 3-Ply Tutup Kaca - Seri Air,864709.0,2,17294.18,50.0
6174,2026-02-25,FR02RS001,27156808947,[HOT] Original freemir Panci Susu 20cm MPASI Kapasitas 1.8L Anti Lengket Gagang Tahan Panas,797566.0,7,23876.68,33.40355526815286
6175,2026-02-25,FR02RS001,25713575436,[HOT] freemir Original Wajan Frying Pan Anti Lengket Granit 16cm Serbaguna Tahan Lama Frypan Sarapan,792606.0,14,21047.26,37.65839353911151
6176,2026-02-25,FR02RS001,54454308086,[NEW] freemir Original Set 3Pcs 20/24/28cm Granit Die-Cast Anti Lengket Untuk Hadiah Tebal Mewah SNI,769835.0,1,7698.35,100.0
6177,2026-02-25,FR02RS001,21694289808,[SPECIAL KAK LILA] freemir original Panci Kuping Kuali 20 Cm Anti Lengket Tutup Kaca Granit Coating,717466.0,6,44794.32,16.016896785128115
6178,2026-02-25,FR02RS001,23440118324,[HOT] Original freemir Wajan Frypan Penggorengan Anti Lengket 20/24 Cm Gagang Kayu Multifungsi SNI,655188.0,7,18098.1,36.2020322575298
6179,2026-02-25,FR02RS001,26004219450,[HOT] Extra Gift Original freemir Smart Rice Cooker Low Carbo 400W Magic Com 1.5L Anti Lengket Serbaguna,646910.0,1,12938.2,50.0
6180,2026-02-25,FR02RS001,24292768169,freemir original 4in1 Panci Stainless Steel 304 18 cm Tutup Kaca + Tutup Silikon,631909.0,7,12638.18,50.0
6181,2026-02-25,FR02RS001,47355205644,[NEW] freemir Original Dandang Nasi Kukusan Stainless 3/4/5 Susun SUS 201 Penanak Ditumpuk Serbaguna,558054.0,2,5580.54,100.0
6182,2026-02-25,FR02RS001,55602985452,[NEW] freemir Original Dandang Kukusan Stainless 2/3/4/5 Susun SUS 304 Penanak Nasi Anti Lengket SNI,538466.0,2,15757.12,34.172869153753986
6183,2026-02-25,FR02RS001,41177353566,[HOT] freemir Original Smart Rice Cooker 400W Stainless304 Penanak Nasi Pintar Rendah Gula Serbaguna,536647.0,1,10732.94,50.0
6184,2026-02-25,FR02RS001,41270582065,[HOT] Free Gift freemir Original Panci Set API Series Stainless 304 5 Pcs 24/24/16cm Tahan karat SNI,528997.0,1,10579.94,50.0
6185,2026-02-25,FR02RS001,25284281901,[HOT] Free Kukusan freemir Original Bundle Wajan + Sauce Pan 20 Cm Granite Anti Lengket Foodgrade,497791.0,2,14962.1,33.270129193094554
6186,2026-02-25,FR02RS001,26756781129,[SPECIAL] freemir original Panci Susu Cekung 20 Cm Sauce Pan Anti Lengket Panci Rebus Granite Wokpan,459974.0,5,14420.98,31.896167944203516
6187,2026-02-25,FR02RS001,41470715041,[NEW] freemir original Tutup Kaca Panci Micropressure Diameter 13/20/24cm,434864.0,9,21467.58,20.256777894853542
6188,2026-02-25,FR02RS001,54354905605,freemir Original Panci Susu 20cm Cekung Granit Coating untuk MPASI Anti Lengket - Pink,421287.0,5,5813.27,72.46988355951125
6189,2026-02-25,FR02RS001,22497065519,[SPECIAL] freemir original Panci MPASI 16 Cm Bunga Anti Lengket Granit Coating + Tutup Kaca,403536.0,3,16141.44,25.0
6190,2026-02-25,FR02RS001,25700198333,[SPECIAL] freemir Original 2Pcs Panci Set Wok Pan Anti Lengket Penggorengan 20 Cm Sharing Tutup Kaca,386425.0,2,11220.94,34.43784567068356
6191,2026-02-25,FR02RS001,28001136966,[SPECIAL] freemir Wajan Penggorengan 20 cm Anti Lengket Premium Gagang Kayu Sintetis Frying Pan,377707.0,4,37770.7,10.0
6192,2026-02-25,FR02RS001,23735471898,freemir original Spatula Silicon Tahan Panas Gagang Kayu Anti Leleh Sendok Silikon,337603.0,6,15284.42,22.088047829096556
6193,2026-02-25,FR02RS001,25370922617,[HOT] freemir original Paket Hemat Wajan Panci Set Granit Serbaguna 3pcs Anti Lengket Tutup Kaca,320535.0,1,32053.5,10.0
6194,2026-02-25,FR02RS001,20693722763,[HOT] freemir original Wajan Panci Granit 20Cm Anti Lengket Masak Tanpa Minyak dengan Tutup Kaca,316668.0,2,6333.36,50.0
6195,2026-02-25,FR02RS001,19287373324,freemir original Saringan Kukusan 16/20/24 Cm Pengukus Penyaring Kukus Stainless Steel Anti Karat,313209.0,12,15698.86,19.951066510561912
6196,2026-02-25,FR02RS001,40175118992,[HOT] Freemir original Panci Stainless 304 16cm Gagang Silicon Anti Tumpah + Tutup Kaca - Seri Api,310243.0,3,10868.02,28.546414158236733
6197,2026-02-25,FR02RS001,29465412089,freemir Original Wajan Panci Kuping Granite 24cm tinggi 10cm Anti Lengket masak apapun Tanpa Minyak,307127.0,2,6142.54,50.0
6198,2026-02-25,FR02RS001,42870746908,[SPECIAL] freemir original Wokpan Stainless 304 24cm Anti Karat Gagang Silicon Anti Panas API series,303538.0,2,30353.8,10.0
6199,2026-02-25,FR02RS001,8476003290,freemir Piring Makan Wheat Straw Lunch Breakfast Plate Warna Warni Set 4 Pcs,270536.0,14,11013.62,24.563767407991193
6200,2026-02-25,FR02RS001,55051793020,[NEW] freemir Tatakan Panci Kompor 24cm Pelat Konduksi Pencegah Bagian Bawah Panci Hitam,239835.0,4,6362.7,37.69390353151964
6201,2026-02-25,FR02RS001,26157058330,[SPECIAL] freemir original Panci Kukus 1 dan 2 Susun 22cm Stainless Steel Dandang Steamer,234224.0,2,6714.42,34.88372785735775
6202,2026-02-25,FR02RS001,27657300065,[HOT] freemir Original Buy1Get1 Wajan Set Granit Panci Gemoy Frying Pan 16cm Anti Lengket Serbaguna,198662.0,1,3973.24,50.0
6203,2026-02-25,FR02RS001,27109031013,[NEW] freemir Panci Listrik Elektrik Mini 17 CM 1.2L Anti Lengket Serbaguna Low Watt - Putih,191249.0,2,19124.9,10.0
6204,2026-02-25,FR02RS001,26401913397,freemir original Panci 16 18 Cm Anti Lengket Panci Masak Rebus Susu MPASI Multifungsi,176714.0,2,3534.28,50.0
6205,2026-02-25,FR02RS001,23571752066,[HOT] Original freemir Panci Kukus Rebus 2/3 Susun Stainless Steel Dandang Panas Merata Serbaguna,169447.0,1,6777.88,25.0
6206,2026-02-25,FR02RS001,18217119004,[UPGRADED 2026] freemir Panci Kukus 2 Susun Stainless Steel Diameter 24cm Steamer Tebal Anti Karat,169447.0,1,6777.88,25.0
6207,2026-02-25,FR02RS001,14218649463,freemir original Toples Kaca isi 4pcs Penyimpanan Makanan Kedap Udara Anti Melempem Toples Warung,165009.0,3,6600.36,25.0
6208,2026-02-25,FR02RS001,24677271868,[SPECIAL] freemir Pisau Baja Isi 3 Pcs Anti Lengket Anti Karat Tebal,157796.0,2,6311.84,25.0
6209,2026-02-25,FR02RS001,21582086956,[BUNDLE] freemir Wajan Panci 24 CM Marble Anti Lengket Tutup Kaca Tebal,154147.0,1,3082.94,50.0
6210,2026-02-25,FR02RS001,25764639815,[SPECIAL] freemir Original Wajan Kuping 20 Cm Anti Lengket Tutup Kaca Tebal Multifungsi,135022.0,1,2700.44,50.0
6211,2026-02-25,FR02RS001,25167233429,[LIVE] Panci 16 Cm Anti Lengket Blue Sky Panci Rebus Susu Mie MPASI Multifungsi,130089.0,1,5203.56,24.999999999999996
6212,2026-02-25,FR02RS001,29006873171,[NEW] freemir original Panci Susu 20cm Kapasitas 2.8L Anti Lengket Gagang Kayu Tahan Panas,124150.0,1,4966.0,25.0
6213,2026-02-25,FR02RS001,27954845066,[HOT] freemir original Wajan Panci Susu Cekung Anti Lengket 20cm Gagang Tahan Panas MPASI approved,111815.0,1,11181.5,10.0
6214,2026-02-25,FR02RS001,26957034297,[HOT] Original Wajan Panci Sauce Pan Granite Anti Lengket 20cm Gagang Kayu Premium Mpasi Approved,101633.0,1,4065.32,25.0
6215,2026-02-25,FR02RS001,26654843127,freemir Wok Pan Deep Fry 20 Cm Wajan Anti Lengket Granite Putih Gagang Kayu Anti Panas,99373.0,1,1987.46,50.0
6216,2026-02-25,FR02RS001,23716407035,[HOT] Original freemir Wajan Penggorengan Stainless Steel  304 20 Cm Deep Fryer FREE Rak Peniris,96007.0,1,1920.14,50.0
6217,2026-02-25,FR02RS001,25216972579,[SPECIAL] freemir Wajan Penggorengan Anti Lengket 24 Cm Multifungsi Gagang Kayu Anti Panas - Black,92925.0,1,3717.0,25.0
6218,2026-02-25,FR02RS001,9554014542,[SPECIAL] freemir original Parutan Serbaguna 9in1 Pengupas Wortel dan Kentang Alat Potong sayur,88357.0,1,1767.14,50.0
6219,2026-02-25,FR02RS001,26406808975,[SPECIAL] freemir Wajan Panci Susu Cekung Anti Lengket 20 cm Gagang Tahan Panas - Black / Beige,76342.0,1,3053.68,25.0
6220,2026-02-25,FR02RS001,24051586362,[HOT] freemir Original Pisau Baja Isi 3Pcs Anti Lengket Anti Karat Tebal Super Tajam Potong Daging Tulang,71586.0,1,1431.72,50.0
6221,2026-02-25,FR02RS001,42772804091,[NEW] freemir original Panci Mini Stainless SUS 304 15.5cm + Tutup Kaca Gagang Kayu Anti Panas,69750.0,1,1395.0,50.0
6224,2026-02-25,FR02RS001,51204507578,[HAMPERS] freemir Kartu Ucapan atau Tas Belanja Canvas Hadiah Ramadhan Ulang Tahun Pernikahan,1250.0,572,12.5,100.0
6225,2026-02-25,FR02RS001,29667000538,[GIFT] Special Free gift,0.0,8,0.0,0.0
6226,2026-02-26,FR02RS001,41828183669,[Kak Lila Exclusive] freemir Original Panci Kopi 12cm Granit Coating Gelas Kopi Anti Lengket 1.2L SNI,11535803.0,128,1138236.3,10.134805048828612
6227,2026-02-26,FR02RS001,20290455478,[HOT] freemir Original MPASI Panci Susu 16 Cm Anti Lengket Tutup Kaca panci set lengkap food grade,6238863.0,39,352543.9,17.69669819843713
6228,2026-02-26,FR02RS001,28056064007,[SPECIAL] freemir original Panci Susu Gemoy Granite 16 Cm Sauce Pan Anti Lengket Anti Tumpah MPASI,5227694.0,39,444935.0,11.749343162484408
6229,2026-02-26,FR02RS001,18778987712,[HOT] freemir Original Wajan Penggorengan 18/20/24cm Anti Lengket Gagang Kayu Frying Pan Serbaguna SNI,3007547.0,30,119333.56,25.202859949874956
6230,2026-02-26,FR02RS001,23258176135,[HOT] Free Gift freemir Original Wajan Panci Set 10pcs Granite 26/20/20/16Cm Anti Lengket Tutup Kaca,1921686.0,3,38433.72,50.0
6231,2026-02-26,FR02RS001,18605861138,[HOT] Free bonus freemir Original Wajan Panci Honeycomb 24/32cm Stainless 316 Tutup Kaca Anti Lengket Serbaguna,1842108.0,3,36842.16,49.99999999999999
6232,2026-02-26,FR02RS001,25370922617,[HOT] freemir original Paket Hemat Wajan Panci Set Granit Serbaguna 3pcs Anti Lengket Tutup Kaca,1791679.0,5,64838.38,27.633000701127944
6233,2026-02-26,FR02RS001,23184256905,[SPECIAL] freemir Original Panci Kukus Anti Lengket 24 Cm Granit Wajan Penggorengan Multifungsi SNI,1574485.0,10,98161.8,16.039691611197025
6234,2026-02-26,FR02RS001,26984119995,[SPECIAL] freemir Original Panci Kopi Rebus Minimalis 12cm 1.2L Granit Anti Lengket Handle Tahan Panas,1481148.0,14,49798.28,29.742954977561475
6235,2026-02-26,FR02RS001,29161554659,[SPECIAL] freemir Wajan Kuping 30 CM Jumbo Tutup Kaca Anti Lengket Granit Coating - Beige/Black,1399397.0,7,122679.06,11.406975240925387
6236,2026-02-26,FR02RS001,22497065519,[SPECIAL] freemir original Panci MPASI 16 Cm Bunga Anti Lengket Granit Coating + Tutup Kaca,1241260.0,8,55662.6,22.299712913158928
6237,2026-02-26,FR02RS001,25720059895,[HOT] Free Gift freemir Original Wokpan 24Cm Panci Anti Lengket Serbaguna Tutup Kaca Gagang Kayu SNI,1074886.0,7,37397.86,28.74191197036408
6238,2026-02-26,FR02RS001,26157058330,[SPECIAL] freemir original Panci Kukus 1 dan 2 Susun 22cm Stainless Steel Dandang Steamer,1036766.0,7,26532.04,39.07600018694379
6239,2026-02-26,FR02RS001,21694289808,[SPECIAL KAK LILA] freemir original Panci Kuping Kuali 20 Cm Anti Lengket Tutup Kaca Granit Coating,1029761.0,8,102976.1,10.0
6240,2026-02-26,FR02RS001,42960634267,[SPECIAL] Original freemir Wajan Sauce Pan 24cm Granite Corong Ganda Masak Anti Lengket Gagang Kayu Bisa MPASI,753818.0,7,57414.36,13.129433124396057
6241,2026-02-26,FR02RS001,26565033748,[SPECIAL] freemir original 2in1 Wajan Panci Kuping 24 Cm Anti Lengket + Kukusan Stainless Steel,621255.0,3,31604.86,19.65694516602826
6242,2026-02-26,FR02RS001,24463576598,freemir Spatula Sutil Silikon Anti Lengket Beige SIlicone Shovel Food Grade Anti Gores,540758.0,41,18727.58,28.874953410958593
6243,2026-02-26,FR02RS001,56356160014,[HOT] freemir original Set Wajan Panci 24 Cm 5Pcs Anti Lengket Serbaguna + Tutup Kaca Micropressure,485679.0,1,4856.79,100.0
6244,2026-02-26,FR02RS001,24330298524,[SPECIAL] freemir Original Wajan Panci Granite Coating 24 cm Micropressure 3L Anti Lengket Tebal SNI,473979.0,2,42168.7,11.240066684531419
6245,2026-02-26,FR02RS001,25713575436,[HOT] freemir Original Wajan Frying Pan Anti Lengket Granit 16cm Serbaguna Tahan Lama Frypan Sarapan,464641.0,7,11625.22,39.96836188906533
6246,2026-02-26,FR02RS001,25869767998,[HOT] Freemir Wajan Frying Pan Granite Penggorengan Anti Lengket Serbaguna Gagang Kayu Tahan Panas,460931.0,5,12805.24,35.99549871771244
6247,2026-02-26,FR02RS001,28358066387,[HOT] Original freemir Wajan Kuping Jumbo Granit 30cm Tutup Kaca Elegan Anti Lengket Serbaguna,456187.0,2,9123.74,50.0
6248,2026-02-26,FR02RS001,28404842576,freemir original Panci 20 Susu cm Anti Lengket Granite Coating Untuk Kompor Api Menyala,452510.0,5,15793.16,28.652277314989526
6249,2026-02-26,FR02RS001,22342844178,[SPECIAL] freemir Panci Gemoy Stainless 304 16cm 24cm Anti Tumpah Gagang Kayu Anti Panas + Tutup Kaca,449452.0,2,28093.18,15.998616034211862
6250,2026-02-26,FR02RS001,24292768169,freemir original 4in1 Panci Stainless Steel 304 18 cm Tutup Kaca + Tutup Silikon,377372.0,4,11090.3,34.02721296989261
6251,2026-02-26,FR02RS001,26612325646,[NEW 2026] Original freemir Kompor Listrik Keramik Mini Induksi Infrared Electric Cooker Serbaguna,322032.0,2,22536.6,14.289289422539337
6252,2026-02-26,FR02RS001,19287373324,freemir original Saringan Kukusan 16/20/24 Cm Pengukus Penyaring Kukus Stainless Steel Anti Karat,314084.0,7,31408.4,10.0
6253,2026-02-26,FR02RS001,20693722763,[HOT] freemir original Wajan Panci Granit 20Cm Anti Lengket Masak Tanpa Minyak dengan Tutup Kaca,298091.0,2,5961.82,50.0
6254,2026-02-26,FR02RS001,26310573921,[SPECIAL] freemir Original Bundle Set 24 Cm Wajan Kuping + frypan Anti Lengket Sharing Tutup Kaca,292159.0,1,5843.18,50.0
6255,2026-02-26,FR02RS001,23735471898,freemir original Spatula Silicon Tahan Panas Gagang Kayu Anti Leleh Sendok Silikon,274884.0,4,22909.68,11.998596226573222
6256,2026-02-26,FR02RS001,22687852905,[HOT] Free Bonus freemir Original Bundle Panci + Frypan MPASI 16cm Anti Lengket Penggorengan Kukusan,274068.0,1,5481.36,50.0
6257,2026-02-26,FR02RS001,25284281901,[HOT] Free Kukusan freemir Original Bundle Wajan + Sauce Pan 20 Cm Granite Anti Lengket Foodgrade,267807.0,1,5356.14,50.0
6258,2026-02-26,FR02RS001,9516893263,freemir Original Panci Kukus 2 Susun Penanak Nasi 20 Menit Steamer Stainless Steel 24cm + Tutup Kaca,254251.0,1,5085.02,49.99999999999999
6259,2026-02-26,FR02RS001,27657300065,[HOT] freemir Original Buy1Get1 Wajan Set Granit Panci Gemoy Frying Pan 16cm Anti Lengket Serbaguna,231345.0,1,4626.9,50.00000000000001
6260,2026-02-26,FR02RS001,25669769158,[SPECIAL] freemir Wajan Panci 20 CM + Kukusan Anti Lengket Tutup Kaca Non Stick Pan Beige Black,226303.0,1,4526.06,49.99999999999999
6261,2026-02-26,FR02RS001,23166300088,[HOT] freemir original Wajan Panci Presto 24cm/30cm Serbaguna Anti Lengket Tutup Kaca Micropressure,215028.0,1,8601.12,24.999999999999996
6262,2026-02-26,FR02RS001,26756781129,[SPECIAL] freemir original Panci Susu Cekung 20 Cm Sauce Pan Anti Lengket Panci Rebus Granite Wokpan,207589.0,2,5935.28,34.975435025811755
6263,2026-02-26,FR02RS001,25764639815,[SPECIAL] freemir Original Wajan Kuping 20 Cm Anti Lengket Tutup Kaca Tebal Multifungsi,198261.0,1,7930.44,25.0
6264,2026-02-26,FR02RS001,41470715041,[NEW] freemir original Tutup Kaca Panci Micropressure Diameter 13/20/24cm,177580.0,3,9399.8,18.89189131683653
6265,2026-02-26,FR02RS001,28802865835,[SPECIAL] freemir Quick Heat Wokpan 24 Cm Semi Presto Anti Lengket Tutup Kaca Single Bottom,164997.0,1,3299.94,50.0
6266,2026-02-26,FR02RS001,42870746908,[SPECIAL] freemir original Wokpan Stainless 304 24cm Anti Karat Gagang Silicon Anti Panas API series,154836.0,1,15483.6,10.0
6267,2026-02-26,FR02RS001,24920861489,[NEW] Gratis Spatula freemir Original Wajan Panci 24Cm Anti Lengket Bisa Kompor Gas Kapasitas 2Liter,153014.0,1,3060.28,50.0
6268,2026-02-26,FR02RS001,22330873429,freemir original Panci Kukus 3 Susun Tingkat Dandang Stainless Steel 26cm Steamer Pot + Tutup Kaca,148412.0,1,2968.24,50.00000000000001
6269,2026-02-26,FR02RS001,24086963291,[UPGRADED] freemir original Tatakan Kukusan 16 / 24 cm Stainless Steel Steamer Multifungsi,147070.0,2,4430.14,33.19759646422009
6270,2026-02-26,FR02RS001,24316785468,freemir Wajan Semi Presto 24cm Anti Lengket 2in1 Gagang Ganda Granit Coating Kapasitas Besar 3L,146704.0,1,2934.08,50.0
6271,2026-02-26,FR02RS001,25920063943,"[SPECIAL] freemir original Wajan Panci 24 Cm  Anti Lengket, Lapisan Granit + Tutup Kaca",127990.0,1,5119.6,24.999999999999996
6272,2026-02-26,FR02RS001,8476003290,freemir Piring Makan Wheat Straw Lunch Breakfast Plate Warna Warni Set 4 Pcs,108810.0,2,10881.0,10.0
6273,2026-02-26,FR02RS001,14218649463,freemir original Toples Kaca isi 4pcs Penyimpanan Makanan Kedap Udara Anti Melempem Toples Warung,107599.0,1,4303.96,25.0
6274,2026-02-26,FR02RS001,27156808947,[HOT] Original freemir Panci Susu 20cm MPASI Kapasitas 1.8L Anti Lengket Gagang Tahan Panas,98992.0,1,9899.2,10.0
6275,2026-02-26,FR02RS001,9554014542,[SPECIAL] freemir original Parutan Serbaguna 9in1 Pengupas Wortel dan Kentang Alat Potong sayur,96342.0,1,1926.84,50.0
6276,2026-02-26,FR02RS001,26401913397,freemir original Panci 16 18 Cm Anti Lengket Panci Masak Rebus Susu MPASI Multifungsi,75905.0,1,1518.1,50.0
6277,2026-02-26,FR02RS001,25082436753,freemir Granite Pan 16 Cm Non Stick Wajan Fry Pan Anti Lengket Penggorengan Multifungsi - Pink/White,75905.0,1,1518.1,50.0
6278,2026-02-26,FR02RS001,11448603039,[HOT]  Original freemir Pisau Set 5 in 1 Stainless Steel Pisau Dapur Mini Pisau Buah Sayur Free Talenan,69506.0,1,1390.12,50.00000000000001
6279,2026-02-26,FR02RS001,24677271868,[SPECIAL] freemir Pisau Baja Isi 3 Pcs Anti Lengket Anti Karat Tebal,69483.0,1,1389.66,50.0
6280,2026-02-26,FR02RS001,26057197101,[DEALS] NEW freemir Pisau Set 5 in 1 Stainless Steel Pisau Dapur Pisau Buah Sayur Free Talenan,53532.0,1,5353.2,10.0
6281,2026-02-26,FR02RS001,29667000538,[GIFT] Special Free gift,0.0,3,0.0,0.0
6282,2026-02-27,FR02RS001,26323963211,[HOT] freemir Set Toples Kaca Bening 4 Pcs Penyimpanan Minyak dan Bumbu Dapur Anti Bocor 300mL 600mL,6898909.0,78,687830.62,10.029953304492318
6283,2026-02-27,FR02RS001,20290455478,[HOT] freemir Original MPASI Panci Susu 16 Cm Anti Lengket Tutup Kaca panci set lengkap food grade,5271894.0,31,380369.32,13.85993486540923
6284,2026-02-27,FR02RS001,41828183669,[Kak Lila Exclusive] freemir Original Panci Kopi 12cm Granit Coating Gelas Kopi Anti Lengket 1.2L SNI,4216528.0,47,421652.8,10.0
6285,2026-02-27,FR02RS001,18778987712,[HOT] freemir Original Wajan Penggorengan 18/20/24cm Anti Lengket Gagang Kayu Frying Pan Serbaguna SNI,2720339.0,26,117063.98,23.23805324233808
6286,2026-02-27,FR02RS001,18605861138,[HOT] Free bonus freemir Original Wajan Panci Honeycomb 24/32cm Stainless 316 Tutup Kaca Anti Lengket Serbaguna,1878754.0,3,75150.16,25.0
6287,2026-02-27,FR02RS001,23258176135,[HOT] Free Gift freemir Original Wajan Panci Set 10pcs Granite 26/20/20/16Cm Anti Lengket Tutup Kaca,1275120.0,2,25502.4,50.0
6288,2026-02-27,FR02RS001,23184256905,[SPECIAL] freemir Original Panci Kukus Anti Lengket 24 Cm Granit Wajan Penggorengan Multifungsi SNI,1250109.0,8,65233.74,19.163534085275504
6289,2026-02-27,FR02RS001,27463627519,[HOT] freemir Wajan Panci Set Orkay Granite Komplit Anti Lengket Serbaguna Mpasi Approved Bergaransi,1082500.0,1,43300.0,25.0
6290,2026-02-27,FR02RS001,28056064007,[SPECIAL] freemir original Panci Susu Gemoy Granite 16 Cm Sauce Pan Anti Lengket Anti Tumpah MPASI,1010560.0,7,44793.4,22.560466497296478
